state_po,county_name,candidate,party,candidatevotes,totalvotes
GA,TOOMBS,DONALD J TRUMP,REPUBLICAN,1797,10914
GA,TOOMBS,DONALD J TRUMP,REPUBLICAN,6,10914
GA,TOWNS,JOSEPH R BIDEN JR,DEMOCRAT,711,7979
GA,TOWNS,JOSEPH R BIDEN JR,DEMOCRAT,720,7979
GA,TOWNS,JOSEPH R BIDEN JR,DEMOCRAT,118,7979
GA,TOWNS,JOSEPH R BIDEN JR,DEMOCRAT,1,7979
GA,TOWNS,JO JORGENSEN,LIBERTARIAN,10,7979
GA,TOWNS,JO JORGENSEN,LIBERTARIAN,18,7979
GA,TOWNS,JO JORGENSEN,LIBERTARIAN,17,7979
GA,TOWNS,JO JORGENSEN,LIBERTARIAN,0,7979
GA,TOWNS,DONALD J TRUMP,REPUBLICAN,1227,7979
GA,TOWNS,DONALD J TRUMP,REPUBLICAN,4165,7979
GA,TOWNS,DONALD J TRUMP,REPUBLICAN,984,7979
GA,TOWNS,DONALD J TRUMP,REPUBLICAN,8,7979
GA,TREUTLEN,JOSEPH R BIDEN JR,DEMOCRAT,303,3077
GA,TREUTLEN,JOSEPH R BIDEN JR,DEMOCRAT,526,3077
GA,TREUTLEN,JOSEPH R BIDEN JR,DEMOCRAT,123,3077
GA,TREUTLEN,JOSEPH R BIDEN JR,DEMOCRAT,0,3077
GA,TREUTLEN,JO JORGENSEN,LIBERTARIAN,4,3077
GA,TREUTLEN,JO JORGENSEN,LIBERTARIAN,10,3077
GA,TREUTLEN,JO JORGENSEN,LIBERTARIAN,10,3077
GA,TREUTLEN,JO JORGENSEN,LIBERTARIAN,0,3077
GA,TREUTLEN,DONALD J TRUMP,REPUBLICAN,274,3077
GA,TREUTLEN,DONALD J TRUMP,REPUBLICAN,1409,3077
